metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
vus,1705997699,10.000000,,,,,,,,,,,,,,,,
vus_max,1705997699,10.000000,,,,,,,,,,,,,,,,
http_reqs,1705997700,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997700,832.611900,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_blocked,1705997700,777.236300,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_connecting,1705997700,5.108700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_tls_handshaking,1705997700,750.399900,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_sending,1705997700,19.139700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_waiting,1705997700,450.260200,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_receiving,1705997700,363.212000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_failed,1705997700,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_reqs,1705997700,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997700,847.502700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_blocked,1705997700,777.236300,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_connecting,1705997700,1.683600,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_tls_handshaking,1705997700,753.825000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_sending,1705997700,19.139700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_waiting,1705997700,459.735100,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_receiving,1705997700,368.627900,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_failed,1705997700,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_reqs,1705997700,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997700,851.787200,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_blocked,1705997700,777.439400,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_connecting,1705997700,5.108700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_tls_handshaking,1705997700,750.399900,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_sending,1705997700,19.139700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_waiting,1705997700,452.138300,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_receiving,1705997700,380.509200,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_failed,1705997700,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_reqs,1705997700,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997700,944.267300,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_blocked,1705997700,777.236300,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_connecting,1705997700,5.108700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_tls_handshaking,1705997700,750.399900,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_sending,1705997700,19.139700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_waiting,1705997700,544.225500,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_receiving,1705997700,380.902100,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_failed,1705997700,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_reqs,1705997700,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997700,982.312800,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_blocked,1705997700,784.595500,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_connecting,1705997700,5.108700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_tls_handshaking,1705997700,771.063900,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_sending,1705997700,2.064200,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_waiting,1705997700,542.168400,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_receiving,1705997700,438.080200,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_failed,1705997700,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_reqs,1705997700,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997700,979.739500,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_blocked,1705997700,787.610700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_connecting,1705997700,5.108700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_tls_handshaking,1705997700,773.637200,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_sending,1705997700,2.506100,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_waiting,1705997700,535.239500,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_receiving,1705997700,441.993900,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_failed,1705997700,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_reqs,1705997700,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997700,1062.808900,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_blocked,1705997700,788.343500,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_connecting,1705997700,5.108700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_tls_handshaking,1705997700,776.876100,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_sending,1705997700,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_waiting,1705997700,616.269800,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_receiving,1705997700,446.539100,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_failed,1705997700,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_reqs,1705997700,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997700,1064.147400,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_blocked,1705997700,788.343500,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_connecting,1705997700,5.108700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_tls_handshaking,1705997700,776.876100,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_sending,1705997700,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_waiting,1705997700,619.266100,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_receiving,1705997700,444.881300,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_failed,1705997700,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_reqs,1705997700,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997700,1064.369700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_blocked,1705997700,788.343500,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_connecting,1705997700,5.108700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_tls_handshaking,1705997700,776.653800,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_sending,1705997700,0.222300,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_waiting,1705997700,621.556700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_receiving,1705997700,442.590700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_failed,1705997700,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_reqs,1705997700,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997700,1138.917700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_blocked,1705997700,788.343500,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_connecting,1705997700,5.108700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_tls_handshaking,1705997700,776.876100,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_sending,1705997700,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_waiting,1705997700,641.501100,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_receiving,1705997700,497.416600,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_failed,1705997700,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
vus,1705997700,10.000000,,,,,,,,,,,,,,,,
vus_max,1705997700,10.000000,,,,,,,,,,,,,,,,
data_sent,1705997701,848.000000,,,,,,,,,default,,,,,,,
data_received,1705997701,43601.000000,,,,,,,,,default,,,,,,,
iteration_duration,1705997701,2601.527900,,,,,,,,,default,,,,,,,
iterations,1705997701,1.000000,,,,,,,,,default,,,,,,,
data_sent,1705997701,848.000000,,,,,,,,,default,,,,,,,
data_received,1705997701,43604.000000,,,,,,,,,default,,,,,,,
iteration_duration,1705997701,2626.627000,,,,,,,,,default,,,,,,,
iterations,1705997701,1.000000,,,,,,,,,default,,,,,,,
data_sent,1705997701,848.000000,,,,,,,,,default,,,,,,,
data_received,1705997701,43600.000000,,,,,,,,,default,,,,,,,
iteration_duration,1705997701,2627.015500,,,,,,,,,default,,,,,,,
iterations,1705997701,1.000000,,,,,,,,,default,,,,,,,
data_sent,1705997701,801.000000,,,,,,,,,default,,,,,,,
data_received,1705997701,43606.000000,,,,,,,,,default,,,,,,,
iteration_duration,1705997701,2726.173200,,,,,,,,,default,,,,,,,
iterations,1705997701,1.000000,,,,,,,,,default,,,,,,,
data_sent,1705997701,848.000000,,,,,,,,,default,,,,,,,
data_received,1705997701,43612.000000,,,,,,,,,default,,,,,,,
iteration_duration,1705997701,2777.855600,,,,,,,,,default,,,,,,,
iterations,1705997701,1.000000,,,,,,,,,default,,,,,,,
data_sent,1705997701,801.000000,,,,,,,,,default,,,,,,,
data_received,1705997701,43623.000000,,,,,,,,,default,,,,,,,
iteration_duration,1705997701,2777.855600,,,,,,,,,default,,,,,,,
iterations,1705997701,1.000000,,,,,,,,,default,,,,,,,
data_sent,1705997701,848.000000,,,,,,,,,default,,,,,,,
data_received,1705997701,43608.000000,,,,,,,,,default,,,,,,,
iteration_duration,1705997701,2858.963500,,,,,,,,,default,,,,,,,
iterations,1705997701,1.000000,,,,,,,,,default,,,,,,,
data_sent,1705997701,801.000000,,,,,,,,,default,,,,,,,
data_received,1705997701,43617.000000,,,,,,,,,default,,,,,,,
iteration_duration,1705997701,2859.477400,,,,,,,,,default,,,,,,,
iterations,1705997701,1.000000,,,,,,,,,default,,,,,,,
data_sent,1705997701,848.000000,,,,,,,,,default,,,,,,,
data_received,1705997701,43614.000000,,,,,,,,,default,,,,,,,
iteration_duration,1705997701,2859.477400,,,,,,,,,default,,,,,,,
iterations,1705997701,1.000000,,,,,,,,,default,,,,,,,
data_sent,1705997701,848.000000,,,,,,,,,default,,,,,,,
data_received,1705997701,43616.000000,,,,,,,,,default,,,,,,,
iteration_duration,1705997701,2942.682000,,,,,,,,,default,,,,,,,
iterations,1705997701,1.000000,,,,,,,,,default,,,,,,,
vus,1705997701,10.000000,,,,,,,,,,,,,,,,
vus_max,1705997701,10.000000,,,,,,,,,,,,,,,,
http_reqs,1705997701,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997701,724.439500,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_blocked,1705997701,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_connecting,1705997701,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_tls_handshaking,1705997701,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_sending,1705997701,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_waiting,1705997701,258.933000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_receiving,1705997701,465.506500,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_failed,1705997701,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_reqs,1705997701,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997701,706.860700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_blocked,1705997701,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_connecting,1705997701,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_tls_handshaking,1705997701,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_sending,1705997701,0.213200,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_waiting,1705997701,291.389200,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_receiving,1705997701,415.258300,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_failed,1705997701,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_reqs,1705997702,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997702,958.270200,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_blocked,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_connecting,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_tls_handshaking,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_sending,1705997702,0.432000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_waiting,1705997702,607.271000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_receiving,1705997702,350.567200,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_failed,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_reqs,1705997702,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997702,940.873000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_blocked,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_connecting,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_tls_handshaking,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_sending,1705997702,0.414700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_waiting,1705997702,551.431100,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_receiving,1705997702,389.027200,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_failed,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_reqs,1705997702,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997702,945.590600,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_blocked,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_connecting,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_tls_handshaking,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_sending,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_waiting,1705997702,577.906000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_receiving,1705997702,367.684600,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_failed,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_reqs,1705997702,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997702,1135.286200,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_blocked,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_connecting,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_tls_handshaking,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_sending,1705997702,0.388500,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_waiting,1705997702,727.184000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_receiving,1705997702,407.713700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_failed,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_reqs,1705997702,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997702,1033.098600,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_blocked,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_connecting,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_tls_handshaking,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_sending,1705997702,0.308100,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_waiting,1705997702,589.706700,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_receiving,1705997702,443.083800,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_failed,1705997702,0.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_reqs,1705997702,1.000000,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
http_req_duration,1705997702,1042.654200,,,,true,,GET,https://v2starter.putraprima.id/,HTTP/2.0,default,,200,,tls1.2,https://v2starter.putraprima.id/,,
